[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1];0.8117647;0.7882353;2.1559951;[1, 1, 1, 0, 0, 0, 1, 1];121.98336029052734
[1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1];0.90588236;0.99215686;1.0225577;[0, 1, 1, 1, 1, 0, 0, 1];122.24041748046875
[1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1];0.78039217;0.28627455;2.1559951;[1, 1, 1, 0, 0, 0, 1, 1];129.44845581054688
[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1];0.8117647;0.28627455;2.1559951;[1, 1, 1, 0, 0, 0, 1, 1];138.26205444335938
[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1];0.8117647;0.28627455;2.1559951;[1, 1, 1, 0, 0, 0, 1, 1];138.26205444335938
[1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1];0.654902;0.99215686;1.0225577;[0, 1, 1, 1, 1, 0, 0, 1];131.82034301757812
[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1];0.8117647;0.28627455;2.1559951;[1, 1, 1, 0, 0, 0, 1, 1];138.26205444335938
[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1];0.8117647;0.28627455;2.1559951;[1, 1, 1, 0, 0, 0, 1, 1];138.26205444335938
[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1];0.8117647;0.28627455;2.1559951;[1, 1, 1, 0, 0, 0, 1, 1];138.26205444335938
[1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1];0.5921569;0.99215686;1.0225577;[0, 1, 1, 1, 1, 0, 0, 1];133.67247009277344
[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1];0.8117647;0.28627455;2.1559951;[1, 1, 1, 0, 0, 0, 1, 1];138.26205444335938
[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1];0.8117647;0.28627455;2.1559951;[1, 1, 1, 0, 0, 0, 1, 1];138.26205444335938
[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1];0.8117647;0.28627455;2.1559951;[1, 1, 1, 0, 0, 0, 1, 1];138.26205444335938
[1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1];0.5921569;0.99215686;1.0225577;[0, 1, 1, 1, 1, 0, 0, 1];133.67247009277344
[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1];0.8117647;0.28627455;2.1559951;[1, 1, 1, 0, 0, 0, 1, 1];138.26205444335938
[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1];-0.90588236;0.8745098;-1.1211174;[1, 0, 1, 0, 1, 0, 0, 1];125.18437957763672
[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0];-0.56078434;-0.15294117;0.2094397;[1, 1, 1, 0, 0, 1, 1, 0];131.57574462890625
[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1];0.5294118;-0.8666667;2.0327954;[0, 1, 1, 0, 0, 0, 1, 1];131.72943115234375
[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1];0.7882353;0.011764765;2.3531146;[1, 1, 1, 0, 1, 0, 1, 1];110.58070373535156
[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1];-0.12941176;0.09803927;-0.33263922;[1, 0, 0, 1, 1, 1, 1, 1];114.81019592285156
[1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0];0.654902;0.2313726;1.5153565;[1, 0, 0, 1, 0, 1, 1, 0];92.13296508789062
[1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1];-0.06666666;-0.6862745;0.8747181;[0, 1, 1, 1, 1, 0, 1, 1];110.16088104248047
[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0];-0.4980392;-0.1607843;1.0964776;[0, 0, 1, 0, 0, 1, 0, 0];117.89912414550781
[1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1];-0.035294116;-0.3960784;1.2689571;[1, 0, 1, 1, 1, 1, 0, 1];110.07698822021484
[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1];0.30980396;0.58431375;-0.45583892;[0, 0, 0, 0, 1, 0, 0, 1];126.42645263671875
[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1];-0.372549;0.58431375;1.9095956;[0, 0, 1, 1, 0, 1, 0, 1];109.6219253540039
[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1];-0.44313723;-0.5764706;0.012320158;[1, 0, 1, 1, 0, 1, 1, 1];119.5793685913086
[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1];0.24705887;-0.67058825;-1.5892764;[1, 0, 1, 0, 1, 1, 0, 1];123.81108093261719
[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1];-0.7490196;-0.64705884;0.8007983;[0, 1, 0, 0, 0, 1, 1, 1];111.89317321777344
[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];0.90588236;-0.47450978;2.7227137;[1, 1, 0, 0, 1, 0, 1, 1];126.6719970703125
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];-0.9372549;0.75686276;-1.7124761;[0, 0, 0, 0, 0, 0, 0, 0];134.72955322265625
[1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0];-0.8509804;-0.7254902;-2.229915;[1, 0, 1, 1, 1, 1, 0, 0];114.59870910644531
[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0];0.18431377;-0.52156866;-1.4414365;[1, 0, 0, 1, 1, 0, 1, 0];116.49419403076172
[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0];0.22352946;-0.09019607;1.4660767;[1, 1, 0, 1, 1, 0, 0, 0];110.06744384765625
[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1];0.3411765;0.32549024;0.50511897;[1, 1, 0, 1, 0, 1, 1, 1];107.20660400390625
[0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1];-0.18431371;-0.043137252;-1.9095956;[1, 1, 1, 1, 0, 1, 1, 1];104.0352783203125
[1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0];0.56078434;0.105882406;2.550234;[0, 1, 1, 0, 0, 0, 1, 0];100.65502166748047
[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0];-0.40392154;-0.27058822;1.0471977;[1, 0, 0, 1, 1, 1, 1, 0];101.3514175415039
[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1];0.16078436;-0.78039217;0.2094397;[0, 0, 1, 1, 0, 0, 1, 1];110.60162353515625
[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1];-0.94509804;-0.19999999;2.6241539;[1, 0, 1, 0, 1, 0, 1, 1];140.86288452148438
[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1];-0.4980392;-0.8745098;0.65295863;[1, 1, 1, 1, 0, 0, 1, 1];119.94734191894531
[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0];-0.7254902;-0.011764705;-1.2196771;[0, 0, 1, 1, 1, 1, 0, 0];117.9792251586914
[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0];-0.69411767;0.254902;0.3326394;[0, 0, 0, 1, 0, 1, 0, 0];138.59207153320312
[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0];0.28627455;0.7254902;-0.825438;[0, 1, 0, 0, 1, 1, 1, 0];131.8050537109375
[1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1];-0.06666666;-0.20784312;-0.110879734;[0, 1, 0, 0, 0, 1, 0, 1];107.12781524658203
[0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1];0.9137255;0.8666667;0.13551986;[1, 1, 1, 1, 1, 0, 1, 1];119.76544952392578
[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1];-0.7882353;0.9529412;-1.3675168;[0, 0, 0, 1, 0, 1, 1, 1];126.44379425048828
[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0];0.43529415;0.5294118;1.9342356;[0, 0, 1, 1, 0, 1, 1, 0];115.65135192871094
[1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1];0.058823586;0.6156863;1.8849558;[0, 0, 0, 1, 0, 1, 1, 1];112.44105529785156
[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1];0.7882353;0.5529412;-1.0471975;[0, 1, 1, 1, 1, 0, 0, 1];142.61265563964844
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0];-0.9372549;0.75686276;-1.7124761;[0, 0, 0, 1, 0, 1, 1, 0];111.36354064941406
[1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0];0.654902;0.2313726;1.5153565;[1, 0, 0, 0, 0, 0, 0, 0];102.73216247558594
[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1];0.28627455;0.7254902;2.3284748;[0, 1, 1, 1, 1, 0, 1, 1];116.0207748413086
[1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0];-0.06666666;-0.6862745;-2.2791948;[0, 1, 0, 0, 1, 1, 1, 0];116.62316131591797
[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0];-0.4980392;-0.1607843;1.0964776;[0, 0, 1, 0, 0, 1, 0, 0];117.89912414550781
[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1];0.7882353;0.5529412;-1.0471975;[0, 1, 1, 1, 1, 1, 0, 1];127.95956420898438
[1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1];-0.035294116;-0.3960784;1.2689571;[1, 0, 1, 1, 1, 0, 0, 1];105.89213562011719
[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1];0.43529415;0.58431375;-0.45583892;[0, 0, 0, 0, 1, 0, 0, 1];118.33356475830078
[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1];-0.7882353;0.5764706;1.9095956;[0, 0, 1, 1, 0, 1, 0, 1];126.6143798828125
[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1];-0.372549;0.9607843;-1.3675168;[0, 0, 0, 1, 0, 1, 1, 1];126.32054138183594
[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1];-0.94509804;0.21568632;0.012320158;[1, 0, 1, 1, 0, 1, 1, 1];143.55810546875
[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1];0.24705887;-0.6392157;-1.5892764;[1, 0, 1, 0, 1, 1, 0, 1];123.8830337524414
[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1];-0.7490196;-0.8352941;1.9835155;[0, 1, 0, 0, 0, 1, 1, 1];123.93143463134766
[1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];0.90588236;-0.12156862;2.7227137;[1, 1, 0, 0, 1, 0, 1, 1];131.9339599609375
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0];-0.9372549;-0.7490196;-0.3819191;[1, 0, 1, 1, 0, 0, 0, 0];134.8247833251953
[1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0];-0.8509804;-0.7254902;-2.229915;[1, 0, 1, 1, 1, 1, 0, 0];114.59870910644531
[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0];0.18431377;-0.52156866;-1.4414365;[1, 0, 0, 1, 1, 0, 1, 0];116.49419403076172
[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1];0.30980396;0.58431375;-0.45583892;[0, 0, 0, 0, 1, 0, 0, 1];126.42645263671875
[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0];0.22352946;-0.09019607;1.4660767;[1, 1, 0, 1, 1, 0, 0, 0];110.06744384765625
[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1];0.3411765;0.32549024;0.50511897;[1, 1, 0, 1, 0, 1, 1, 1];107.20660400390625
[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1];-0.17647058;-0.043137252;-1.9095956;[1, 1, 1, 1, 0, 1, 1, 1];103.70191955566406
[0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1];0.23921573;-0.67058825;-1.5892764;[1, 0, 1, 0, 1, 1, 0, 1];123.39856719970703
[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0];0.56078434;0.11372554;2.550234;[0, 1, 1, 0, 0, 0, 1, 0];100.79096221923828
[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0];-0.40392154;-0.27058822;1.0471977;[1, 0, 0, 1, 1, 1, 1, 0];101.3514175415039
[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0];0.28627455;0.7254902;-0.825438;[0, 1, 0, 0, 1, 1, 1, 0];131.8050537109375
[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1];0.16078436;-0.78039217;0.2094397;[0, 0, 1, 1, 0, 1, 1, 1];117.37500762939453
[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1];-0.94509804;-0.19999999;2.6241539;[1, 0, 1, 0, 1, 0, 1, 1];140.86288452148438
[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1];-0.94509804;-0.19999999;2.6241539;[1, 0, 1, 0, 1, 0, 1, 1];140.86288452148438
[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0];-0.4980392;-0.8745098;0.25871956;[1, 1, 1, 1, 0, 0, 1, 0];111.93782043457031
[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0];0.90588236;-0.47450978;2.7227137;[0, 0, 1, 1, 1, 1, 0, 0];116.88240051269531
[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1];-0.7254902;-0.011764705;-1.2196771;[1, 1, 0, 0, 1, 0, 1, 1];132.2310028076172
[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0];-0.69411767;-0.372549;0.3326394;[0, 0, 0, 1, 0, 1, 0, 0];126.82904815673828
[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0];0.28627455;0.7254902;2.0327954;[1, 1, 0, 0, 1, 1, 1, 0];110.3802490234375
[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0];0.9372549;-0.73333335;-0.40655905;[1, 1, 0, 0, 1, 0, 1, 0];128.24124145507812
[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1];0.7882353;0.8666667;0.13551986;[1, 1, 1, 1, 1, 0, 1, 1];130.376953125
